main_id,main_name,matching_id,count_all,count_match
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",102,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",103,495,2
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",104,495,16
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",105,495,30
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",106,495,5
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",107,495,3
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",108,495,59
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",109,495,10
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",110,495,71
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",111,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",112,495,47
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",113,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",114,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",115,495,6
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",116,495,16
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",117,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",118,495,24
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",119,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",120,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",121,495,55
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",122,495,23
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",123,495,4
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",124,495,21
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",125,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",126,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",127,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",128,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",129,495,3
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",130,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",131,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",132,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",133,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",134,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",135,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",136,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",137,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",138,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",139,495,54
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5144,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5145,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5146,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5147,495,2
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5148,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5149,495,2
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5150,495,3
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5151,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5152,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5153,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5154,495,2
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5155,495,2
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5156,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5157,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5158,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5159,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5160,495,2
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5161,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5162,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5163,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5164,495,6
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5165,495,0
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5166,495,1
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5167,495,5
5168,"Руската империя - главен враг на БЪЛГАРИЯ !",5168,495,495
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",1,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",4,589,12
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",6,589,12
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",7,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",8,589,20
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",9,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",10,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",11,589,19
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",12,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",13,589,22
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",14,589,23
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",15,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",16,589,179
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",17,589,17
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",18,589,66
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",19,589,122
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",20,589,15
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",21,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",22,589,18
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",23,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",24,589,15
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",25,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",27,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",28,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",29,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",30,589,5
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",32,589,19
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",33,589,11
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",34,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",35,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",36,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",37,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",38,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",39,589,5
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",40,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",41,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",42,589,14
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",43,589,12
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",44,589,8
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",45,589,9
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",46,589,13
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",47,589,4
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",49,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",50,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",51,589,8
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",52,589,3
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",53,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",54,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",55,589,30
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",56,589,28
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",57,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",58,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",59,589,13
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",60,589,44
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",61,589,5
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",62,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",63,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",64,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",65,589,10
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",66,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",67,589,4
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",68,589,3
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",69,589,12
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",70,589,4
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",71,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",72,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",73,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",74,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",75,589,5
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",76,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",77,589,8
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",78,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",80,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",81,589,85
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",82,589,7
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",83,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",84,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",85,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",86,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",87,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",88,589,3
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",89,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",90,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",91,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",92,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",93,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",94,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",95,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",96,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",97,589,9
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",98,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",99,589,6
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",100,589,10
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",101,589,5
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",102,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",103,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",104,589,16
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",105,589,30
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",106,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",107,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",108,589,53
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",109,589,3
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",110,589,44
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",111,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",112,589,23
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",113,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",114,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",115,589,3
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",116,589,10
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",117,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",118,589,9
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",119,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",120,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",121,589,67
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",122,589,16
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",123,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",124,589,11
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",125,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",126,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",127,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",128,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",129,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",130,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",131,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",132,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",133,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",134,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",135,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",136,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",137,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",138,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",139,589,52
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5144,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5145,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5146,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5147,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5148,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5149,589,3
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5150,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5151,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5152,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5153,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5154,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5155,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5156,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5157,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5158,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5159,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5160,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5161,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5162,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5163,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5164,589,2
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5165,589,1
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5166,589,0
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5167,589,6
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5168,589,17
5169,"РОСЕН ПЛЕВНЕЛИЕВ - НАШИЯТ ПРЕЗИДЕНТ !-Групата е в подкрепа на Президента !",5169,589,589
